left_eye_center_x     7039
left_eye_center_y     7039
right_eye_center_x    7036
right_eye_center_y    7036
Image                 7049
dtype: int64
Loaded parameters to layer 'conv1' (shape 32x1x3x3).
Loaded parameters to layer 'conv1' (shape 32).
Loaded parameters to layer 'conv2' (shape 64x32x2x2).
Loaded parameters to layer 'conv2' (shape 64).
Loaded parameters to layer 'conv3' (shape 128x64x2x2).
Loaded parameters to layer 'conv3' (shape 128).
Loaded parameters to layer 'hidden4' (shape 15488x1000).
Loaded parameters to layer 'hidden4' (shape 1000).
Loaded parameters to layer 'hidden5' (shape 1000x1000).
Loaded parameters to layer 'hidden5' (shape 1000).
Could not load parameters to layer 'output' because shapes did not match: 1000x4 vs 1000x30.
Could not load parameters to layer 'output' because shapes did not match: 4 vs 30.
Training model for columns ('left_eye_center_x', 'left_eye_center_y', 'right_eye_center_x', 'right_eye_center_y') for 1421 epochs
# Neural Network with 16535476 learnable parameters

## Layer information

  #  name      size
---  --------  ---------
  0  input     1x96x96
  1  conv1     32x94x94
  2  pool1     32x47x47
  3  dropout1  32x47x47
  4  conv2     64x46x46
  5  pool2     64x23x23
  6  dropout2  64x23x23
  7  conv3     128x22x22
  8  pool3     128x11x11
  9  dropout3  128x11x11
 10  hidden4   1000
 11  dropout4  1000
 12  hidden5   1000
 13  output    4

# Neural Network with 16535476 learnable parameters

## Layer information

  #  name      size
---  --------  ---------
  0  input     1x96x96
  1  conv1     32x94x94
  2  pool1     32x47x47
  3  dropout1  32x47x47
  4  conv2     64x46x46
  5  pool2     64x23x23
  6  dropout2  64x23x23
  7  conv3     128x22x22
  8  pool3     128x11x11
  9  dropout3  128x11x11
 10  hidden4   1000
 11  dropout4  1000
 12  hidden5   1000
 13  output    4

  epoch    trn loss    val loss    trn/val  dur
    773     0.00110     0.00147    0.74786  6.81s
    773     0.00110     0.00147    0.74786  6.81s
    774     0.00112     0.00146    0.76963  6.82s
    774     0.00112     0.00146    0.76963  6.82s
    775     0.00109     0.00146    0.74707  6.81s
    775     0.00109     0.00146    0.74707  6.81s
    776     0.00109     0.00147    0.74255  6.82s
    776     0.00109     0.00147    0.74255  6.82s
    777     0.00113     0.00146    0.77394  6.81s
    777     0.00113     0.00146    0.77394  6.81s
    778     [36m0.00108[0m     0.00145    0.74860  6.82s
    778     [36m0.00108[0m     0.00145    0.74860  6.82s
    779     0.00110     [32m0.00144[0m    0.76639  6.81s
    779     0.00110     [32m0.00144[0m    0.76639  6.81s
    780     0.00109     0.00144    0.75622  6.82s
    780     0.00109     0.00144    0.75622  6.82s
    781     0.00110     0.00145    0.75737  6.82s
    781     0.00110     0.00145    0.75737  6.82s
    782     [36m0.00108[0m     [32m0.00144[0m    0.74914  6.82s
    782     [36m0.00108[0m     [32m0.00144[0m    0.74914  6.82s
    783     0.00109     0.00145    0.74927  6.82s
    783     0.00109     0.00145    0.74927  6.82s
    784     0.00111     0.00146    0.75934  6.81s
    784     0.00111     0.00146    0.75934  6.81s
    785     0.00111     [32m0.00144[0m    0.77587  6.81s
    785     0.00111     [32m0.00144[0m    0.77587  6.81s
    786     0.00112     0.00145    0.77262  6.81s
    786     0.00112     0.00145    0.77262  6.81s
    787     0.00108     0.00145    0.74400  6.81s
    787     0.00108     0.00145    0.74400  6.81s
    788     0.00111     0.00145    0.76408  6.82s
    788     0.00111     0.00145    0.76408  6.82s
    789     0.00111     0.00145    0.76231  6.85s
    789     0.00111     0.00145    0.76231  6.85s
    790     0.00111     [32m0.00143[0m    0.77869  6.83s
    790     0.00111     [32m0.00143[0m    0.77869  6.83s
    791     0.00112     0.00145    0.77244  6.81s
    791     0.00112     0.00145    0.77244  6.81s
    792     0.00110     0.00145    0.75875  6.81s
    792     0.00110     0.00145    0.75875  6.81s
    793     0.00115     0.00147    0.78294  6.81s
    793     0.00115     0.00147    0.78294  6.81s
    794     0.00110     0.00145    0.76063  6.81s
    794     0.00110     0.00145    0.76063  6.81s
    795     [36m0.00108[0m     0.00146    0.73716  6.81s
    795     [36m0.00108[0m     0.00146    0.73716  6.81s
    796     0.00110     0.00146    0.75145  6.81s
    796     0.00110     0.00146    0.75145  6.81s
    797     0.00111     0.00146    0.76368  6.81s
    797     0.00111     0.00146    0.76368  6.81s
    798     0.00109     0.00146    0.75213  6.82s
    798     0.00109     0.00146    0.75213  6.82s
    799     [36m0.00106[0m     0.00146    0.72846  6.82s
    799     [36m0.00106[0m     0.00146    0.72846  6.82s
    800     0.00110     0.00148    0.74601  6.82s
    800     0.00110     0.00148    0.74601  6.82s
    801     0.00113     0.00145    0.78300  6.81s
    801     0.00113     0.00145    0.78300  6.81s
    802     0.00107     0.00146    0.73678  6.82s
    802     0.00107     0.00146    0.73678  6.82s
    803     0.00112     0.00148    0.75710  6.81s
    803     0.00112     0.00148    0.75710  6.81s
    804     0.00111     0.00146    0.76336  6.81s
    804     0.00111     0.00146    0.76336  6.81s
    805     0.00110     0.00149    0.74165  6.82s
    805     0.00110     0.00149    0.74165  6.82s
    806     0.00111     0.00146    0.76289  6.86s
    806     0.00111     0.00146    0.76289  6.86s
    807     0.00109     0.00146    0.74524  6.87s
    807     0.00109     0.00146    0.74524  6.87s
    808     [36m0.00106[0m     0.00146    0.72613  6.84s
    808     [36m0.00106[0m     0.00146    0.72613  6.84s
    809     0.00113     0.00145    0.78386  6.81s
    809     0.00113     0.00145    0.78386  6.81s
    810     0.00109     0.00146    0.74334  6.81s
    810     0.00109     0.00146    0.74334  6.81s
    811     0.00107     0.00146    0.73636  6.81s
    811     0.00107     0.00146    0.73636  6.81s
    812     0.00112     0.00145    0.77255  6.81s
    812     0.00112     0.00145    0.77255  6.81s
    813     0.00107     0.00145    0.73634  6.82s
    813     0.00107     0.00145    0.73634  6.82s
    814     0.00110     0.00144    0.76865  6.81s
    814     0.00110     0.00144    0.76865  6.81s
    815     0.00114     0.00145    0.78285  6.82s
    815     0.00114     0.00145    0.78285  6.82s
    816     0.00108     0.00145    0.74447  6.84s
    816     0.00108     0.00145    0.74447  6.84s
    817     0.00108     0.00147    0.73417  6.82s
    817     0.00108     0.00147    0.73417  6.82s
    818     0.00108     0.00146    0.73769  6.84s
    818     0.00108     0.00146    0.73769  6.84s
    819     0.00116     0.00144    0.80620  6.82s
    819     0.00116     0.00144    0.80620  6.82s
    820     0.00111     0.00145    0.76724  6.82s
    820     0.00111     0.00145    0.76724  6.82s
    821     0.00106     0.00145    0.73080  6.82s
    821     0.00106     0.00145    0.73080  6.82s
    822     0.00111     0.00148    0.75053  6.82s
    822     0.00111     0.00148    0.75053  6.82s
    823     0.00107     0.00145    0.74159  6.82s
    823     0.00107     0.00145    0.74159  6.82s
    824     0.00109     0.00145    0.75203  6.85s
    824     0.00109     0.00145    0.75203  6.85s
    825     0.00107     0.00146    0.73383  6.82s
    825     0.00107     0.00146    0.73383  6.82s
    826     0.00106     0.00144    0.74101  6.82s
    826     0.00106     0.00144    0.74101  6.82s
    827     0.00109     0.00144    0.75872  6.82s
    827     0.00109     0.00144    0.75872  6.82s
    828     0.00109     0.00144    0.75666  6.82s
    828     0.00109     0.00144    0.75666  6.82s
    829     [36m0.00103[0m     0.00143    0.72298  6.82s
    829     [36m0.00103[0m     0.00143    0.72298  6.82s
    830     0.00108     0.00143    0.75517  6.82s
    830     0.00108     0.00143    0.75517  6.82s
    831     0.00111     0.00144    0.77367  6.82s
    831     0.00111     0.00144    0.77367  6.82s
    832     0.00109     0.00145    0.75421  6.81s
    832     0.00109     0.00145    0.75421  6.81s
    833     0.00108     0.00146    0.74367  6.82s
    833     0.00108     0.00146    0.74367  6.82s
    834     0.00104     0.00145    0.72058  6.82s
    834     0.00104     0.00145    0.72058  6.82s
    835     0.00109     0.00145    0.75222  6.82s
    835     0.00109     0.00145    0.75222  6.82s
    836     0.00108     0.00147    0.73573  6.82s
    836     0.00108     0.00147    0.73573  6.82s
    837     0.00113     0.00145    0.77852  6.82s
    837     0.00113     0.00145    0.77852  6.82s
    838     0.00110     0.00146    0.75570  6.82s
    838     0.00110     0.00146    0.75570  6.82s
    839     0.00105     0.00145    0.72391  6.82s
    839     0.00105     0.00145    0.72391  6.82s
    840     0.00109     0.00144    0.75354  6.82s
    840     0.00109     0.00144    0.75354  6.82s
    841     0.00110     0.00144    0.76609  6.82s
    841     0.00110     0.00144    0.76609  6.82s
    842     0.00107     0.00148    0.72250  6.82s
    842     0.00107     0.00148    0.72250  6.82s
    843     [36m0.00101[0m     0.00144    0.70255  6.82s
    843     [36m0.00101[0m     0.00144    0.70255  6.82s
    844     0.00110     0.00143    0.76631  6.82s
    844     0.00110     0.00143    0.76631  6.82s
    845     0.00108     0.00145    0.74281  6.82s
    845     0.00108     0.00145    0.74281  6.82s
    846     0.00109     0.00145    0.75355  6.82s
    846     0.00109     0.00145    0.75355  6.82s
    847     0.00103     0.00145    0.70747  6.82s
    847     0.00103     0.00145    0.70747  6.82s
    848     0.00108     0.00145    0.74971  6.81s
    848     0.00108     0.00145    0.74971  6.81s
    849     0.00108     0.00145    0.74224  6.82s
    849     0.00108     0.00145    0.74224  6.82s
    850     0.00106     [32m0.00143[0m    0.73910  6.82s
    850     0.00106     [32m0.00143[0m    0.73910  6.82s
    851     0.00107     0.00145    0.74140  6.83s
    851     0.00107     0.00145    0.74140  6.83s
    852     0.00108     0.00144    0.74763  6.85s
    852     0.00108     0.00144    0.74763  6.85s
    853     0.00109     0.00144    0.75715  6.87s
    853     0.00109     0.00144    0.75715  6.87s
    854     0.00109     0.00143    0.75971  6.88s
    854     0.00109     0.00143    0.75971  6.88s
    855     0.00110     0.00145    0.75904  6.84s
    855     0.00110     0.00145    0.75904  6.84s
    856     0.00106     0.00144    0.73533  6.83s
    856     0.00106     0.00144    0.73533  6.83s
    857     0.00108     0.00144    0.74660  6.82s
    857     0.00108     0.00144    0.74660  6.82s
    858     0.00107     0.00143    0.74980  6.82s
    858     0.00107     0.00143    0.74980  6.82s
    859     0.00106     0.00145    0.73401  6.82s
    859     0.00106     0.00145    0.73401  6.82s
    860     0.00102     0.00143    0.71442  6.83s
    860     0.00102     0.00143    0.71442  6.83s
    861     0.00109     0.00144    0.75568  6.82s
    861     0.00109     0.00144    0.75568  6.82s
    862     0.00106     0.00145    0.72873  6.82s
    862     0.00106     0.00145    0.72873  6.82s
    863     0.00104     0.00145    0.71700  6.82s
    863     0.00104     0.00145    0.71700  6.82s
    864     0.00105     0.00144    0.72948  6.81s
    864     0.00105     0.00144    0.72948  6.81s
    865     0.00107     0.00145    0.73416  6.82s
    865     0.00107     0.00145    0.73416  6.82s
    866     [36m0.00101[0m     0.00145    0.69674  6.81s
    866     [36m0.00101[0m     0.00145    0.69674  6.81s
    867     0.00106     [32m0.00143[0m    0.74047  6.82s
    867     0.00106     [32m0.00143[0m    0.74047  6.82s
    868     0.00108     0.00143    0.75530  6.82s
    868     0.00108     0.00143    0.75530  6.82s
    869     0.00108     0.00143    0.75238  6.82s
    869     0.00108     0.00143    0.75238  6.82s
    870     0.00110     0.00145    0.75421  6.81s
    870     0.00110     0.00145    0.75421  6.81s
    871     0.00111     0.00143    0.77622  6.82s
    871     0.00111     0.00143    0.77622  6.82s
    872     0.00107     [32m0.00142[0m    0.74929  6.82s
    872     0.00107     [32m0.00142[0m    0.74929  6.82s
    873     0.00106     0.00143    0.74118  6.81s
    873     0.00106     0.00143    0.74118  6.81s
    874     0.00106     0.00145    0.73632  6.81s
    874     0.00106     0.00145    0.73632  6.81s
    875     0.00110     0.00145    0.76134  6.81s
    875     0.00110     0.00145    0.76134  6.81s
    876     0.00108     0.00143    0.75119  6.81s
    876     0.00108     0.00143    0.75119  6.81s
    877     0.00107     0.00145    0.74147  6.82s
    877     0.00107     0.00145    0.74147  6.82s
    878     0.00103     0.00145    0.71289  6.82s
    878     0.00103     0.00145    0.71289  6.82s
    879     0.00106     0.00144    0.73367  6.82s
    879     0.00106     0.00144    0.73367  6.82s
    880     0.00102     [32m0.00142[0m    0.72021  6.82s
    880     0.00102     [32m0.00142[0m    0.72021  6.82s
    881     0.00103     0.00143    0.72087  6.81s
    881     0.00103     0.00143    0.72087  6.81s
    882     0.00113     0.00143    0.78529  6.82s
    882     0.00113     0.00143    0.78529  6.82s
    883     0.00106     0.00145    0.73638  6.82s
    883     0.00106     0.00145    0.73638  6.82s
    884     0.00104     0.00144    0.72294  6.81s
    884     0.00104     0.00144    0.72294  6.81s
    885     0.00108     0.00143    0.74940  6.82s
    885     0.00108     0.00143    0.74940  6.82s
    886     0.00107     0.00144    0.74425  6.82s
    886     0.00107     0.00144    0.74425  6.82s
    887     0.00104     0.00143    0.72665  6.81s
    887     0.00104     0.00143    0.72665  6.81s
    888     0.00109     0.00145    0.75105  6.83s
    888     0.00109     0.00145    0.75105  6.83s
    889     0.00105     0.00143    0.73650  6.82s
    889     0.00105     0.00143    0.73650  6.82s
    890     0.00106     0.00143    0.73787  6.81s
    890     0.00106     0.00143    0.73787  6.81s
    891     0.00106     0.00143    0.74393  6.81s
    891     0.00106     0.00143    0.74393  6.81s
    892     0.00104     0.00142    0.73260  6.81s
    892     0.00104     0.00142    0.73260  6.81s
    893     0.00105     0.00143    0.73268  6.81s
    893     0.00105     0.00143    0.73268  6.81s
    894     0.00103     0.00143    0.71978  6.84s
    894     0.00103     0.00143    0.71978  6.84s
    895     0.00103     0.00142    0.72138  6.83s
    895     0.00103     0.00142    0.72138  6.83s
    896     0.00102     [32m0.00142[0m    0.71787  6.82s
    896     0.00102     [32m0.00142[0m    0.71787  6.82s
    897     0.00102     [32m0.00141[0m    0.72729  6.82s
    897     0.00102     [32m0.00141[0m    0.72729  6.82s
    898     0.00104     0.00143    0.73092  6.82s
    898     0.00104     0.00143    0.73092  6.82s
    899     0.00104     0.00144    0.72151  6.86s
    899     0.00104     0.00144    0.72151  6.86s
    900     [36m0.00100[0m     0.00144    0.69812  6.88s
    900     [36m0.00100[0m     0.00144    0.69812  6.88s
    901     0.00103     0.00145    0.71286  6.86s
    901     0.00103     0.00145    0.71286  6.86s
    902     0.00103     0.00145    0.71331  6.81s
    902     0.00103     0.00145    0.71331  6.81s
    903     0.00106     0.00145    0.72655  6.81s
    903     0.00106     0.00145    0.72655  6.81s
    904     0.00106     0.00142    0.74793  6.82s
    904     0.00106     0.00142    0.74793  6.82s
    905     0.00107     0.00142    0.75282  6.82s
    905     0.00107     0.00142    0.75282  6.82s
    906     0.00100     0.00143    0.70475  6.82s
    906     0.00100     0.00143    0.70475  6.82s
    907     0.00105     0.00143    0.73691  6.81s
    907     0.00105     0.00143    0.73691  6.81s
    908     0.00103     0.00144    0.71471  6.81s
    908     0.00103     0.00144    0.71471  6.81s
    909     0.00102     0.00144    0.70965  6.81s
    909     0.00102     0.00144    0.70965  6.81s
    910     0.00107     0.00145    0.73626  6.81s
    910     0.00107     0.00145    0.73626  6.81s
    911     0.00104     0.00145    0.71661  6.83s
    911     0.00104     0.00145    0.71661  6.83s
    912     0.00105     0.00142    0.73549  6.82s
    912     0.00105     0.00142    0.73549  6.82s
    913     0.00106     0.00143    0.73769  6.81s
    913     0.00106     0.00143    0.73769  6.81s
    914     0.00107     0.00143    0.75039  6.81s
    914     0.00107     0.00143    0.75039  6.81s
    915     0.00106     0.00143    0.74497  6.81s
    915     0.00106     0.00143    0.74497  6.81s
    916     0.00105     0.00142    0.73580  6.81s
    916     0.00105     0.00142    0.73580  6.81s
    917     0.00106     0.00143    0.74047  6.81s
    917     0.00106     0.00143    0.74047  6.81s
    918     0.00108     0.00141    0.76089  6.81s
    918     0.00108     0.00141    0.76089  6.81s
    919     0.00103     0.00142    0.72356  6.81s
    919     0.00103     0.00142    0.72356  6.81s
    920     0.00102     0.00143    0.70827  6.81s
    920     0.00102     0.00143    0.70827  6.81s
    921     0.00106     0.00143    0.74150  6.81s
    921     0.00106     0.00143    0.74150  6.81s
    922     0.00108     0.00143    0.75881  6.82s
    922     0.00108     0.00143    0.75881  6.82s
    923     0.00104     0.00146    0.71474  6.82s
    923     0.00104     0.00146    0.71474  6.82s
    924     0.00102     0.00143    0.71113  6.82s
    924     0.00102     0.00143    0.71113  6.82s
    925     0.00104     0.00142    0.73369  6.81s
    925     0.00104     0.00142    0.73369  6.81s
    926     0.00105     0.00143    0.73568  6.81s
    926     0.00105     0.00143    0.73568  6.81s
    927     0.00106     0.00141    0.75216  6.81s
    927     0.00106     0.00141    0.75216  6.81s
    928     0.00101     0.00141    0.71666  6.81s
    928     0.00101     0.00141    0.71666  6.81s
    929     0.00104     0.00143    0.73072  6.81s
    929     0.00104     0.00143    0.73072  6.81s
    930     0.00107     0.00143    0.75040  6.82s
    930     0.00107     0.00143    0.75040  6.82s
    931     0.00105     0.00143    0.73174  6.82s
    931     0.00105     0.00143    0.73174  6.82s
    932     0.00103     0.00142    0.72289  6.81s
    932     0.00103     0.00142    0.72289  6.81s
    933     0.00106     0.00142    0.74521  6.81s
    933     0.00106     0.00142    0.74521  6.81s
    934     0.00104     0.00142    0.73320  6.82s
    934     0.00104     0.00142    0.73320  6.82s
    935     0.00101     [32m0.00141[0m    0.71568  6.82s
    935     0.00101     [32m0.00141[0m    0.71568  6.82s
    936     0.00101     0.00142    0.71088  6.82s
    936     0.00101     0.00142    0.71088  6.82s
    937     0.00106     0.00145    0.72988  6.81s
    937     0.00106     0.00145    0.72988  6.81s
    938     0.00102     0.00142    0.71960  6.81s
    938     0.00102     0.00142    0.71960  6.81s
    939     0.00103     0.00145    0.71052  6.82s
    939     0.00103     0.00145    0.71052  6.82s
    940     [36m0.00099[0m     0.00142    0.69565  6.82s
    940     [36m0.00099[0m     0.00142    0.69565  6.82s
    941     0.00106     0.00143    0.73778  6.82s
    941     0.00106     0.00143    0.73778  6.82s
    942     0.00105     0.00145    0.72697  6.82s
    942     0.00105     0.00145    0.72697  6.82s
    943     0.00103     0.00144    0.71338  6.82s
    943     0.00103     0.00144    0.71338  6.82s
    944     0.00106     0.00145    0.73628  6.82s
    944     0.00106     0.00145    0.73628  6.82s
    945     0.00106     0.00143    0.73711  6.82s
    945     0.00106     0.00143    0.73711  6.82s
    946     0.00103     0.00143    0.72075  6.86s
    946     0.00103     0.00143    0.72075  6.86s
    947     0.00104     0.00142    0.73343  6.87s
    947     0.00104     0.00142    0.73343  6.87s
    948     0.00106     0.00141    0.75012  6.87s
    948     0.00106     0.00141    0.75012  6.87s
    949     0.00100     0.00143    0.70509  6.82s
    949     0.00100     0.00143    0.70509  6.82s
    950     0.00101     0.00142    0.71117  6.82s
    950     0.00101     0.00142    0.71117  6.82s
    951     0.00101     0.00145    0.69492  6.83s
    951     0.00101     0.00145    0.69492  6.83s
    952     0.00099     0.00143    0.69174  6.82s
    952     0.00099     0.00143    0.69174  6.82s
    953     [36m0.00098[0m     0.00141    0.69315  6.82s
    953     [36m0.00098[0m     0.00141    0.69315  6.82s
    954     0.00105     0.00143    0.73566  6.82s
    954     0.00105     0.00143    0.73566  6.82s
    955     0.00104     0.00143    0.72355  6.81s
    955     0.00104     0.00143    0.72355  6.81s
    956     0.00102     0.00142    0.71279  6.81s
    956     0.00102     0.00142    0.71279  6.81s
    957     0.00104     0.00144    0.72280  6.82s
    957     0.00104     0.00144    0.72280  6.82s
    958     0.00102     0.00144    0.71259  6.82s
    958     0.00102     0.00144    0.71259  6.82s
    959     0.00106     0.00143    0.73911  6.84s
    959     0.00106     0.00143    0.73911  6.84s
    960     0.00105     0.00141    0.74436  6.83s
    960     0.00105     0.00141    0.74436  6.83s
    961     0.00099     0.00143    0.69454  6.83s
    961     0.00099     0.00143    0.69454  6.83s
    962     0.00102     0.00143    0.71376  6.83s
    962     0.00102     0.00143    0.71376  6.83s
    963     0.00107     0.00143    0.74455  6.83s
    963     0.00107     0.00143    0.74455  6.83s
    964     0.00104     0.00144    0.72378  6.82s
    964     0.00104     0.00144    0.72378  6.82s
    965     0.00102     0.00142    0.71690  6.83s
    965     0.00102     0.00142    0.71690  6.83s
    966     0.00102     0.00142    0.71765  6.82s
    966     0.00102     0.00142    0.71765  6.82s
    967     0.00101     0.00143    0.70625  6.82s
    967     0.00101     0.00143    0.70625  6.82s
    968     0.00104     0.00143    0.73247  6.82s
    968     0.00104     0.00143    0.73247  6.82s
    969     0.00105     0.00144    0.72835  6.82s
    969     0.00105     0.00144    0.72835  6.82s
    970     0.00103     0.00142    0.71989  6.82s
    970     0.00103     0.00142    0.71989  6.82s
    971     0.00106     0.00142    0.74240  6.82s
    971     0.00106     0.00142    0.74240  6.82s
    972     0.00102     0.00143    0.71523  6.82s
    972     0.00102     0.00143    0.71523  6.82s
    973     0.00105     0.00143    0.73488  6.83s
    973     0.00105     0.00143    0.73488  6.83s
    974     0.00103     0.00141    0.73109  6.84s
    974     0.00103     0.00141    0.73109  6.84s
    975     0.00100     0.00143    0.70004  6.83s
    975     0.00100     0.00143    0.70004  6.83s
    976     0.00110     0.00143    0.76964  6.84s
    976     0.00110     0.00143    0.76964  6.84s
    977     0.00102     0.00141    0.72380  6.82s
    977     0.00102     0.00141    0.72380  6.82s
    978     0.00102     0.00142    0.71632  6.82s
    978     0.00102     0.00142    0.71632  6.82s
    979     0.00108     0.00143    0.75333  6.82s
    979     0.00108     0.00143    0.75333  6.82s
    980     0.00100     0.00141    0.71243  6.81s
    980     0.00100     0.00141    0.71243  6.81s
    981     0.00104     0.00142    0.73004  6.83s
    981     0.00104     0.00142    0.73004  6.83s
    982     0.00099     0.00142    0.70146  6.82s
    982     0.00099     0.00142    0.70146  6.82s
    983     0.00100     0.00142    0.70899  6.82s
    983     0.00100     0.00142    0.70899  6.82s
    984     0.00101     [32m0.00140[0m    0.71898  6.82s
    984     0.00101     [32m0.00140[0m    0.71898  6.82s
    985     0.00102     0.00142    0.71985  6.83s
    985     0.00102     0.00142    0.71985  6.83s
    986     0.00102     0.00142    0.71775  6.83s
    986     0.00102     0.00142    0.71775  6.83s
    987     0.00100     0.00141    0.70832  6.83s
    987     0.00100     0.00141    0.70832  6.83s
    988     0.00103     0.00144    0.71744  6.84s
    988     0.00103     0.00144    0.71744  6.84s
    989     0.00103     0.00141    0.73470  6.84s
    989     0.00103     0.00141    0.73470  6.84s
    990     0.00100     0.00141    0.70861  6.83s
    990     0.00100     0.00141    0.70861  6.83s
    991     0.00100     0.00142    0.70321  6.83s
    991     0.00100     0.00142    0.70321  6.83s
    992     0.00098     0.00143    0.68933  6.84s
    992     0.00098     0.00143    0.68933  6.84s
    993     0.00099     0.00142    0.70081  6.86s
    993     0.00099     0.00142    0.70081  6.86s
    994     0.00101     0.00141    0.71504  6.88s
    994     0.00101     0.00141    0.71504  6.88s
    995     0.00101     0.00142    0.70818  6.85s
    995     0.00101     0.00142    0.70818  6.85s
    996     0.00102     0.00141    0.72452  6.82s
    996     0.00102     0.00141    0.72452  6.82s
    997     0.00104     0.00141    0.73663  6.82s
    997     0.00104     0.00141    0.73663  6.82s
    998     0.00102     0.00144    0.70582  6.82s
    998     0.00102     0.00144    0.70582  6.82s
    999     0.00099     0.00145    0.68112  6.82s
    999     0.00099     0.00145    0.68112  6.82s
   1000     [36m0.00097[0m     0.00143    0.68131  6.83s
   1000     [36m0.00097[0m     0.00143    0.68131  6.83s
   1001     0.00103     0.00141    0.73363  6.83s
   1001     0.00103     0.00141    0.73363  6.83s
   1002     0.00103     0.00143    0.71980  6.82s
   1002     0.00103     0.00143    0.71980  6.82s
   1003     0.00100     0.00141    0.70522  6.82s
   1003     0.00100     0.00141    0.70522  6.82s
   1004     0.00104     0.00142    0.73373  6.82s
   1004     0.00104     0.00142    0.73373  6.82s
   1005     0.00101     0.00140    0.71935  6.83s
   1005     0.00101     0.00140    0.71935  6.83s
   1006     0.00103     0.00141    0.72655  6.85s
   1006     0.00103     0.00141    0.72655  6.85s
   1007     0.00102     0.00141    0.72405  6.85s
   1007     0.00102     0.00141    0.72405  6.85s
   1008     0.00102     [32m0.00139[0m    0.73645  6.83s
   1008     0.00102     [32m0.00139[0m    0.73645  6.83s
   1009     0.00100     0.00142    0.70587  6.86s
   1009     0.00100     0.00142    0.70587  6.86s
   1010     0.00098     0.00141    0.69027  6.85s
   1010     0.00098     0.00141    0.69027  6.85s
   1011     0.00101     0.00142    0.71147  6.85s
   1011     0.00101     0.00142    0.71147  6.85s
   1012     0.00101     0.00141    0.72034  6.85s
   1012     0.00101     0.00141    0.72034  6.85s
   1013     0.00098     0.00142    0.68782  6.84s
   1013     0.00098     0.00142    0.68782  6.84s
   1014     0.00099     0.00141    0.69921  6.84s
   1014     0.00099     0.00141    0.69921  6.84s
   1015     0.00101     0.00143    0.70675  6.85s
   1015     0.00101     0.00143    0.70675  6.85s
   1016     0.00103     0.00141    0.72894  6.85s
   1016     0.00103     0.00141    0.72894  6.85s
   1017     0.00100     0.00140    0.71597  6.84s
   1017     0.00100     0.00140    0.71597  6.84s
   1018     0.00099     0.00142    0.69598  6.87s
   1018     0.00099     0.00142    0.69598  6.87s
   1019     0.00102     0.00143    0.71527  6.85s
   1019     0.00102     0.00143    0.71527  6.85s
   1020     0.00107     0.00141    0.75659  6.82s
   1020     0.00107     0.00141    0.75659  6.82s
   1021     0.00100     0.00142    0.70487  6.82s
   1021     0.00100     0.00142    0.70487  6.82s
   1022     0.00099     0.00141    0.70080  6.82s
   1022     0.00099     0.00141    0.70080  6.82s
   1023     [36m0.00096[0m     0.00142    0.67443  6.83s
   1023     [36m0.00096[0m     0.00142    0.67443  6.83s
   1024     0.00103     0.00140    0.73308  6.82s
   1024     0.00103     0.00140    0.73308  6.82s
   1025     0.00097     0.00142    0.68349  6.82s
   1025     0.00097     0.00142    0.68349  6.82s
   1026     0.00102     0.00141    0.72064  6.83s
   1026     0.00102     0.00141    0.72064  6.83s
   1027     0.00100     0.00143    0.69967  6.84s
   1027     0.00100     0.00143    0.69967  6.84s
   1028     0.00103     0.00141    0.73293  6.84s
   1028     0.00103     0.00141    0.73293  6.84s
   1029     0.00099     0.00143    0.69591  6.84s
   1029     0.00099     0.00143    0.69591  6.84s
   1030     0.00106     0.00142    0.74622  6.84s
   1030     0.00106     0.00142    0.74622  6.84s
   1031     0.00101     0.00141    0.71950  6.83s
   1031     0.00101     0.00141    0.71950  6.83s
   1032     0.00101     0.00140    0.71898  6.82s
   1032     0.00101     0.00140    0.71898  6.82s
   1033     0.00099     0.00141    0.69885  6.82s
   1033     0.00099     0.00141    0.69885  6.82s
   1034     0.00100     0.00141    0.70850  6.84s
   1034     0.00100     0.00141    0.70850  6.84s
   1035     0.00105     0.00141    0.74333  6.84s
   1035     0.00105     0.00141    0.74333  6.84s
   1036     0.00100     0.00141    0.70909  6.86s
   1036     0.00100     0.00141    0.70909  6.86s
   1037     0.00101     0.00139    0.72079  6.86s
   1037     0.00101     0.00139    0.72079  6.86s
   1038     0.00099     0.00141    0.70120  6.86s
   1038     0.00099     0.00141    0.70120  6.86s
   1039     0.00103     0.00141    0.72830  6.86s
   1039     0.00103     0.00141    0.72830  6.86s
   1040     0.00098     0.00141    0.69592  6.88s
   1040     0.00098     0.00141    0.69592  6.88s
   1041     0.00104     0.00140    0.73848  6.88s
   1041     0.00104     0.00140    0.73848  6.88s
   1042     0.00102     0.00141    0.72061  6.83s
   1042     0.00102     0.00141    0.72061  6.83s
   1043     0.00101     [32m0.00139[0m    0.73126  6.82s
   1043     0.00101     [32m0.00139[0m    0.73126  6.82s
   1044     0.00101     0.00141    0.71822  6.82s
   1044     0.00101     0.00141    0.71822  6.82s
   1045     0.00102     0.00141    0.72333  6.83s
   1045     0.00102     0.00141    0.72333  6.83s
   1046     0.00103     0.00142    0.72797  6.84s
   1046     0.00103     0.00142    0.72797  6.84s
   1047     0.00101     0.00142    0.70764  6.83s
   1047     0.00101     0.00142    0.70764  6.83s
   1048     0.00103     0.00142    0.72930  6.84s
